Id;X;Y;Z;num_solution;ext_solution;error_inf
0;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
1;0.0000000000000000e+00;1.9314310000000001e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
2;0.0000000000000000e+00;5.2084779999999997e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
3;0.0000000000000000e+00;7.9071059999999999e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
4;0.0000000000000000e+00;8.5419010000000004e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
5;0.0000000000000000e+00;9.5058149999999994e-02;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
6;0.0000000000000000e+00;1.1783958999999999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
7;0.0000000000000000e+00;1.3920039000000001e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
8;0.0000000000000000e+00;1.8423748000000001e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
9;9.8009356999999997e-01;1.5328679000000001e-01;0.0000000000000000e+00;1.1402337755258345e+00;1.1405155714571500e+00;2.8179593131549829e-04
10;0.0000000000000000e+00;2.0732975000000001e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
11;9.8226155999999998e-01;7.1011009999999999e-02;0.0000000000000000e+00;1.1181048519956653e+00;1.1183907233448851e+00;2.8587134921975732e-04
12;0.0000000000000000e+00;2.2097360999999999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
13;0.0000000000000000e+00;2.4415154000000000e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
14;0.0000000000000000e+00;2.5801310000000000e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
15;9.8250937999999999e-01;7.4946840000000001e-02;0.0000000000000000e+00;1.1189334855674762e+00;1.1190625901139435e+00;1.2910454646730685e-04
16;0.0000000000000000e+00;2.7742296999999999e-01;0.0000000000000000e+00;1.1000000000000001e+00;1.1000000000000001e+00;0.0000000000000000e+00
