Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
0;3;3;2.0057099191814334e+01;2.0057099191814341e+01;1.0000000000000000e+00;5.7355460412897320e-16;6.3475078315813094e-16;4.4408920985006262e-16;7.4378088024072229e-18;5.7499963109165101e-17;4.6690495007971029e-32
1;3;3;1.3879138480289457e+01;1.3879138480289443e+01;1.0000000000000000e+00;1.4355295331320574e-16;4.3421954772392040e-15;0.0000000000000000e+00;2.1538515128173017e-17;3.9537260284106675e-17;1.0073274902611951e-31
2;3;3;5.6457948730486995e+00;5.6457948730487022e+00;1.0000000000000000e+00;1.2856959364996101e-16;2.5739261162283514e-16;2.2204460492503131e-16;1.9159296833997843e-16;2.2802852246221875e-18;1.4086498405299106e-32
3;3;3;1.7591586358261814e+01;1.7591586358261843e+01;1.0000000000000000e+00;1.0434521528210660e-15;1.9767515094995129e-15;2.2204460492503131e-16;2.2233857303999180e-16;2.9597674860847340e-16;1.1969975128648604e-30
4;3;3;2.2512524177382346e+01;2.2512524177382225e+01;1.0000000000000000e+00;1.0899144873328583e-15;1.3589804418361056e-14;4.4408920985006262e-16;2.1923017594192083e-16;1.7792287564840372e-16;7.8392783108776383e-31
5;3;3;5.6457945300997405e+00;5.6457945300997414e+00;1.0000000000000000e+00;1.8132794680181681e-16;1.8445037309113687e-16;2.2204460492503131e-16;2.7409029100093361e-17;1.1263913931577486e-16;7.2153299462474096e-32
6;3;3;2.8641056004166920e+01;2.8641056004166948e+01;1.0000000000000000e+00;1.2043062913782417e-15;3.3601445959922219e-15;2.2204460492503131e-16;4.8133650484125646e-17;1.3586064693310822e-16;2.3051803420743214e-30
7;3;3;5.6457948552331638e+00;5.6457948552331656e+00;1.0000000000000000e+00;6.6071485584007679e-17;2.0521614974769301e-16;3.3306690738754696e-16;0.0000000000000000e+00;7.9562551924995454e-17;1.9592659090366744e-32
8;3;3;5.6457938442019797e+00;5.6457938442019771e+00;1.0000000000000000e+00;6.6311071878433114e-17;2.6479646597416949e-16;0.0000000000000000e+00;5.0736954768070838e-17;1.5912952678284324e-16;1.3587456273477665e-32
9;3;3;3.5978041310198982e+01;3.5978041310198876e+01;1.0000000000000000e+00;2.2262209511987996e-16;8.4767721119551897e-14;2.2204460492503131e-16;2.2005569768681980e-16;7.2755513200253995e-17;2.4651107761902660e-31
10;3;3;4.4524636914460537e+01;4.4524636914459940e+01;1.0000000000000000e+00;3.1066826242750595e-15;1.0360762578879665e-13;2.2204460492503131e-16;2.4683188112897288e-16;2.5719566155226434e-16;1.5172447093506159e-30
11;3;3;5.6457923298828296e+00;5.6457923298828243e+00;1.0000000000000000e+00;1.0831494705929207e-17;3.0110396981076142e-16;1.1102230246251565e-16;1.9122563273263851e-16;7.9563014754232362e-17;2.2152006702968769e-32
12;3;3;5.6457923298827870e+00;5.6457923298827861e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.2919517348320736e-16;2.2204460492503131e-16;2.4520877903149968e-17;7.9562524914686980e-17;1.1698200400609876e-33
13;3;3;2.2089902497843454e+01;2.2089902497843639e+01;1.0000000000000000e+00;5.1280569857390803e-16;1.6536031557489099e-14;3.3306690738754696e-16;2.6475602113183621e-17;8.0337851190973761e-17;1.9616536878927010e-31
14;3;3;1.2188137706113661e+01;1.2188137706113658e+01;1.0000000000000000e+00;2.8665835232995059e-16;3.3408330193424984e-15;0.0000000000000000e+00;2.6967732897124957e-17;8.9833242312257199e-17;7.5336141808997910e-32
15;3;3;5.6458044444598370e+00;5.6458044444598396e+00;1.0000000000000000e+00;7.2470099736207432e-17;2.8055628930304858e-16;1.1102230246251565e-16;7.4777719481015814e-17;1.1255599999450714e-16;1.5413327239986245e-32
16;3;3;3.5696419325282449e+01;3.5696419325282207e+01;1.0000000000000000e+00;7.9042499578341996e-16;1.4360842418630289e-14;0.0000000000000000e+00;1.6463976871908471e-16;7.3925539561059071e-17;4.4976173803427869e-31
17;3;3;5.6457923298827870e+00;5.6457923298827861e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.2919517348320736e-16;2.2204460492503131e-16;2.4520877903149968e-17;7.9562524914686980e-17;1.1698200400609876e-33
18;3;3;1.2101623115465371e+01;1.2101623115465362e+01;1.0000000000000000e+00;5.5259043846468813e-16;1.6595626021613681e-15;2.2204460492503131e-16;3.3858219125094286e-17;1.3984580248677799e-16;6.1240388564791658e-32
19;3;3;5.6457952159977021e+00;5.6457952159977030e+00;1.0000000000000000e+00;6.6071485584007679e-17;1.8200548080610227e-16;2.2204460492503131e-16;7.1381761455285253e-17;1.1251844544625088e-16;1.1375019766115328e-32
20;3;3;5.8914111312971880e+00;5.8914111312971880e+00;1.0000000000000000e+00;6.4098756212785473e-17;3.1650642155796345e-16;2.2204460492503131e-16;2.1164884708281846e-16;5.2686497986758223e-17;1.1704996293457113e-32
21;3;3;5.0491058217513087e+00;5.0491058217513105e+00;1.0000000000000000e+00;3.1489253032993177e-16;7.0960439423251440e-16;0.0000000000000000e+00;3.0731839676657832e-17;1.9681752108525778e-16;2.0201165683179841e-31
